transaction_id,customer_id,transaction_datetime,transaction_type,merchant_category,amount,is_fraud
TX1194634,SA012354,2023-12-03 16:48:28,Online Purchase,Online Shopping,265.02,0
TX1194635,SA011433,2023-08-06 03:17:52,Card Payment,Utilities,244.36,0
TX1194636,SA013948,2023-09-18 01:45:18,Card Payment,Accommodation,264.96,0
TX1194637,SA011578,2023-08-14 12:46:14,ATM Withdrawal,Transportation,535.35,0
TX1194638,SA010658,2023-10-27 10:03:45,Card Payment,Financial Services,27.79,0
TX1194639,SA013252,2023-10-28 18:50:18,Withdrawal,Gaming & Betting,447.74,0
TX1194640,SA014192,2023-10-11 03:18:11,Transfer,Accommodation,16.45,0
TX1194641,SA011184,2023-08-23 01:28:50,Deposit,Government Services,430.34,0
TX1194642,SA010576,2023-10-23 09:40:15,Withdrawal,Education,492.82,0
TX1194643,SA014814,2023-10-17 13:17:05,Debit Order,Utilities,364.75,0
TX1194644,SA014086,2023-09-25 02:35:27,Withdrawal,Home & Garden,132.35,0
TX1194645,SA013173,2023-12-22 05:15:22,Deposit,Telecommunication,321.09,0
TX1194646,SA012536,2023-11-08 08:12:39,Withdrawal,Travel,105.99,0
TX1194647,SA014171,2023-11-16 21:37:05,Debit Order,Entertainment,1000.21,0
TX1194648,SA010428,2023-12-08 23:45:32,Online Purchase,Gaming & Betting,949.55,0
TX1194649,SA010319,2023-12-15 11:59:53,Withdrawal,Utilities,139.21,0
TX1194650,SA012087,2023-11-03 03:08:54,Deposit,Grocery Stores,421.08,0
TX1194651,SA011939,2023-08-24 02:00:33,ATM Withdrawal,Gaming & Betting,862.85,0
TX1194652,SA010024,2023-11-23 05:57:06,EFT Payment,Government Services,372.19,0
TX1194653,SA013078,2023-11-13 18:49:27,Deposit,Medical,924.76,0
TX1194654,SA012228,2023-11-17 10:38:37,ATM Withdrawal,Gaming & Betting,161.96,0
TX1194655,SA013256,2023-11-18 00:36:16,EFT Payment,Clothing Retail,92.76,0
TX1194656,SA012354,2023-11-21 04:39:59,Debit Order,Home & Garden,21.2,0
TX1194657,SA012237,2023-10-05 05:35:22,Withdrawal,Utilities,1196.25,0
TX1194658,SA013306,2023-09-22 15:44:33,Withdrawal,Restaurants,148.68,0
TX1194659,SA013552,2023-12-08 02:37:45,Withdrawal,Government Services,1482.12,0
TX1194660,SA011800,2023-11-02 17:35:21,Deposit,Education,150.99,0
TX1194661,SA014336,2023-12-03 01:16:56,Deposit,Utilities,772.23,0
TX1194662,SA014120,2023-01-21 03:48:48,Withdrawal,Online Shopping,34.38,0
TX1194663,SA014744,2023-11-19 10:50:44,ATM Withdrawal,Utilities,502.88,0
TX1194664,SA011008,2023-09-08 10:07:01,Online Purchase,Education,773.12,0
TX1194665,SA011734,2023-12-05 01:44:41,Deposit,Clothing Retail,12.53,0
TX1194666,SA012313,2023-07-19 14:50:01,Online Purchase,Government Services,365.55,0
TX1194667,SA012596,2023-12-12 08:04:01,Debit Order,Fuel Stations,183.58,0
TX1194668,SA013406,2023-05-26 01:30:32,Card Payment,Hardware & Construction,240.13,0
TX1194669,SA013462,2023-10-29 23:49:50,Card Payment,Restaurants,1814.77,0
TX1194670,SA012209,2023-01-18 20:03:29,Withdrawal,Utilities,1999.16,0
TX1194671,SA012299,2023-09-01 11:07:47,ATM Withdrawal,Medical,652.98,0
TX1194672,SA011532,2023-09-16 13:59:10,Withdrawal,Medical,51.28,0
TX1194673,SA014888,2023-01-01 11:49:12,EFT Payment,Medical,222.22,0
TX1194674,SA010304,2023-12-07 07:15:45,Online Purchase,Entertainment,75.88,0
TX1194675,SA014353,2023-12-27 00:37:38,EFT Payment,Restaurants,127.48,0
TX1194676,SA010905,2023-10-24 23:05:41,Debit Order,Education,2.22,0
TX1194677,SA013856,2023-12-25 04:33:47,ATM Withdrawal,Clothing Retail,979.17,0
TX1194678,SA010369,2023-06-20 13:30:49,ATM Withdrawal,Restaurants,641.22,0
TX1194679,SA011416,2023-04-24 23:43:16,ATM Withdrawal,Utilities,411.11,0
TX1194680,SA010856,2023-10-22 22:47:08,ATM Withdrawal,Fuel Stations,210.47,0
TX1194681,SA013736,2023-10-14 02:59:58,ATM Withdrawal,Transportation,92.88,0
TX1194682,SA010799,2023-05-24 19:41:55,Debit Order,Insurance,625.94,0
TX1194683,SA013091,2023-11-14 03:07:13,Debit Order,Medical,359.08,0
TX1194684,SA013061,2023-05-21 03:55:00,Deposit,Online Shopping,456.65,0
TX1194685,SA014836,2023-12-02 15:33:35,EFT Payment,Insurance,97.8,0
TX1194686,SA010464,2023-07-05 08:00:49,Deposit,Transportation,429.15,0
TX1194687,SA012145,2023-11-28 10:53:42,Debit Order,Medical,150.31,0
TX1194688,SA012887,2023-11-26 08:43:31,Deposit,Travel,173.98,0
TX1194689,SA010517,2023-11-16 15:16:42,Card Payment,Restaurants,128.33,0
TX1194690,SA012474,2023-11-10 19:42:20,Online Purchase,Restaurants,525.01,0
TX1194691,SA013560,2023-04-20 23:42:35,Card Payment,Online Shopping,323.55,0
TX1194692,SA013381,2023-12-12 05:58:51,Online Purchase,Clothing Retail,251.13,0
TX1194693,SA012939,2023-11-11 23:35:36,Withdrawal,Education,29.0,0
TX1194694,SA012135,2023-10-09 07:51:42,Debit Order,Restaurants,115.89,0
TX1194695,SA011669,2023-12-10 10:07:50,Card Payment,Electronics,238.1,0
TX1194696,SA012911,2023-10-03 01:20:47,Transfer,Home & Garden,349.25,0
TX1194697,SA014099,2023-06-29 18:37:11,Debit Order,Clothing Retail,342.86,0
TX1194698,SA014108,2023-07-05 10:01:39,Transfer,Electronics,508.94,0
TX1194699,SA014683,2023-04-09 17:12:14,Deposit,Accommodation,140.6,0
TX1194700,SA014636,2023-09-08 13:25:39,Debit Order,Medical,446.59,0
TX1194701,SA013159,2023-08-04 03:03:57,EFT Payment,Telecommunication,387.63,0
TX1194702,SA010211,2023-05-11 05:20:28,Deposit,Entertainment,844.72,0
TX1194703,SA014043,2023-08-28 21:09:11,Deposit,Financial Services,1799.3,0
TX1194704,SA010667,2023-10-18 19:22:38,Transfer,Medical,281.12,0
TX1194705,SA012592,2023-12-14 17:00:22,Debit Order,Financial Services,1549.66,0
TX1194706,SA012473,2023-08-30 17:29:07,ATM Withdrawal,Clothing Retail,24.23,0
TX1194707,SA012989,2023-10-23 03:46:31,Debit Order,Financial Services,2528.47,0
TX1194708,SA013854,2023-10-09 15:52:46,Online Purchase,Fuel Stations,582.53,0
TX1194709,SA011388,2023-08-28 16:55:11,Deposit,Government Services,105.91,0
TX1194710,SA012556,2023-10-15 19:51:17,ATM Withdrawal,Telecommunication,180.65,0
TX1194711,SA011512,2023-01-01 19:15:54,Online Purchase,Medical,692.04,0
TX1194712,SA013811,2023-11-09 18:41:15,EFT Payment,Hardware & Construction,201.95,0
TX1194713,SA014240,2023-12-19 06:53:12,Transfer,Medical,309.17,0
TX1194714,SA014069,2023-10-15 09:15:28,ATM Withdrawal,Education,200.94,0
TX1194715,SA011519,2023-12-03 18:23:09,Deposit,Fuel Stations,267.57,0
TX1194716,SA014671,2023-02-24 18:24:43,Debit Order,Financial Services,224.77,0
TX1194717,SA012780,2023-12-16 14:30:48,Withdrawal,Financial Services,156.18,0
TX1194718,SA010199,2023-09-13 19:16:15,Withdrawal,Hardware & Construction,296.52,0
TX1194719,SA012400,2023-11-15 02:40:48,Debit Order,Online Shopping,268.88,0
TX1194720,SA014077,2023-08-06 00:37:10,Card Payment,Travel,123.47,0
TX1194721,SA011907,2023-08-14 16:31:29,EFT Payment,Entertainment,624.81,0
TX1194722,SA010862,2023-09-27 13:45:16,Online Purchase,Accommodation,85.07,0
TX1194723,SA011869,2023-10-18 00:30:13,Withdrawal,Government Services,346.38,0
TX1194724,SA014842,2023-10-20 07:33:05,Online Purchase,Home & Garden,142.13,0
TX1194725,SA010647,2023-11-21 10:36:47,ATM Withdrawal,Telecommunication,230.48,0
TX1194726,SA011940,2023-11-07 13:20:14,Deposit,Travel,64.77,0
TX1194727,SA010885,2023-11-18 19:10:05,Online Purchase,Fuel Stations,1047.64,0
TX1194728,SA011414,2023-11-26 10:14:29,Debit Order,Home & Garden,247.3,0
TX1194729,SA011332,2023-07-14 19:19:29,EFT Payment,Transportation,195.66,0
TX1194730,SA014038,2023-11-20 21:01:34,Card Payment,Insurance,50.0,0
TX1194731,SA011215,2023-09-06 10:58:04,Card Payment,Entertainment,2090.94,0
TX1194732,SA014698,2023-08-30 03:41:15,Deposit,Government Services,203.1,0
TX1194733,SA012904,2023-01-01 01:47:31,Debit Order,Grocery Stores,445.24,0
TX1194734,SA012915,2023-07-05 07:45:30,EFT Payment,Government Services,373.18,0
TX1194735,SA012252,2023-12-30 20:58:56,Transfer,Restaurants,520.85,0
TX1194736,SA010627,2023-07-19 15:49:33,EFT Payment,Fuel Stations,188.59,0
TX1194737,SA013554,2023-12-02 01:46:52,Debit Order,Education,40.7,0
TX1194738,SA013970,2023-11-25 20:34:35,ATM Withdrawal,Home & Garden,584.62,0
TX1194739,SA011483,2023-10-30 01:17:43,ATM Withdrawal,Accommodation,234.66,0
TX1194740,SA012769,2023-11-04 06:37:02,ATM Withdrawal,Clothing Retail,1275.5,0
TX1194741,SA011599,2023-12-13 22:21:15,Card Payment,Insurance,428.59,0
TX1194742,SA010654,2023-11-16 21:11:36,Card Payment,Hardware & Construction,1130.41,0
TX1194743,SA013189,2023-12-08 09:48:54,Withdrawal,Grocery Stores,760.95,0
TX1194744,SA014378,2023-10-17 03:10:35,Card Payment,Accommodation,486.11,0
TX1194745,SA013677,2023-01-01 05:39:25,Online Purchase,Clothing Retail,1125.89,0
TX1194746,SA014542,2023-04-05 20:19:44,EFT Payment,Home & Garden,1868.0,0
TX1194747,SA013837,2023-07-28 15:08:46,EFT Payment,Travel,538.96,0
TX1194748,SA010846,2023-08-30 12:05:26,EFT Payment,Utilities,151.5,0
TX1194749,SA014464,2023-03-07 19:30:42,EFT Payment,Accommodation,149.39,0
TX1194750,SA014814,2023-08-16 23:46:19,Card Payment,Clothing Retail,679.77,0
TX1194751,SA014628,2023-10-23 14:19:29,Online Purchase,Entertainment,23.66,0
TX1194752,SA014513,2023-12-06 05:31:36,Deposit,Accommodation,413.81,0
TX1194753,SA013302,2023-06-09 18:31:35,Deposit,Online Shopping,601.47,0
TX1194754,SA013435,2023-11-04 17:40:23,Online Purchase,Medical,487.83,0
TX1194755,SA013505,2023-12-06 08:14:38,ATM Withdrawal,Insurance,767.66,0
TX1194756,SA012358,2023-04-17 11:27:22,Withdrawal,Transportation,36.8,0
TX1194757,SA012227,2023-02-26 22:51:58,ATM Withdrawal,Education,665.17,0
TX1194758,SA013660,2023-12-07 02:13:16,Deposit,Insurance,1132.74,0
TX1194759,SA010995,2023-12-25 06:00:12,EFT Payment,Transportation,480.97,0
TX1194760,SA010190,2023-11-12 17:32:45,Debit Order,Education,162.75,0
TX1194761,SA012253,2023-01-24 07:36:25,ATM Withdrawal,Hardware & Construction,1405.67,0
TX1194762,SA013919,2023-09-14 08:49:54,EFT Payment,Grocery Stores,61.28,0
TX1194763,SA011858,2023-11-20 14:43:30,Debit Order,Financial Services,13.6,0
TX1194764,SA012655,2023-09-29 02:42:22,Transfer,Entertainment,284.38,0
TX1194765,SA012221,2023-09-23 18:47:57,Debit Order,Entertainment,309.77,0
TX1194766,SA012332,2023-01-03 02:04:33,Online Purchase,Government Services,925.67,0
TX1194767,SA014522,2023-09-29 05:35:58,Transfer,Insurance,392.02,0
TX1194768,SA010430,2023-11-23 10:25:47,Debit Order,Hardware & Construction,314.28,0
TX1194769,SA010450,2023-12-07 01:01:08,EFT Payment,Fuel Stations,1023.36,0
TX1194770,SA012034,2023-09-04 00:48:43,Transfer,Clothing Retail,666.75,0
TX1194771,SA011213,2023-10-04 01:20:37,Online Purchase,Entertainment,88.19,0
TX1194772,SA013050,2023-11-19 12:03:54,Card Payment,Grocery Stores,85.24,0
TX1194773,SA014374,2023-02-17 05:21:37,ATM Withdrawal,Entertainment,790.59,0
TX1194774,SA013955,2023-12-16 14:31:03,Withdrawal,Telecommunication,162.77,0
TX1194775,SA010276,2023-11-26 05:44:35,Debit Order,Accommodation,324.82,0
TX1194776,SA010575,2023-12-03 00:22:46,Transfer,Hardware & Construction,660.87,0
TX1194777,SA010332,2023-11-02 21:32:48,EFT Payment,Grocery Stores,1029.06,0
TX1194778,SA010996,2023-12-21 05:17:16,Card Payment,Fuel Stations,2319.25,0
TX1194779,SA012626,2023-10-04 04:11:01,Transfer,Restaurants,35.95,0
TX1194780,SA010407,2023-12-11 13:06:28,Withdrawal,Clothing Retail,522.75,0
TX1194781,SA012749,2023-11-13 08:18:16,Debit Order,Electronics,62.43,0
TX1194782,SA011103,2023-09-14 21:12:25,Deposit,Hardware & Construction,832.45,0
TX1194783,SA014012,2023-12-26 16:57:47,Card Payment,Utilities,595.02,0
TX1194784,SA011382,2023-09-06 18:20:51,Deposit,Medical,1342.49,0
TX1194785,SA013991,2023-06-04 09:34:55,Deposit,Utilities,634.2,0
TX1194786,SA012296,2023-07-22 18:09:39,ATM Withdrawal,Grocery Stores,94.31,0
TX1194787,SA012663,2023-09-01 12:58:53,Debit Order,Accommodation,948.41,0
TX1194788,SA010303,2023-02-26 02:22:48,ATM Withdrawal,Gaming & Betting,12.54,0
TX1194789,SA011371,2023-08-26 00:30:07,Withdrawal,Entertainment,462.3,0
TX1194790,SA010415,2023-06-26 14:56:27,Debit Order,Utilities,120.47,0
TX1194791,SA011764,2023-11-04 19:58:59,EFT Payment,Accommodation,823.67,0
TX1194792,SA013717,2023-05-03 06:10:54,Deposit,Home & Garden,326.3,0
TX1194793,SA010344,2023-11-18 00:58:10,Deposit,Grocery Stores,36.67,0
TX1194794,SA013991,2023-11-29 05:14:51,Online Purchase,Electronics,1013.7,0
TX1194795,SA012247,2023-07-31 22:03:44,EFT Payment,Online Shopping,564.93,0
TX1194796,SA014577,2023-08-20 14:20:04,Deposit,Travel,123.31,0
TX1194797,SA011600,2023-10-14 13:47:45,ATM Withdrawal,Entertainment,708.75,0
TX1194798,SA012884,2023-12-16 03:32:01,Transfer,Online Shopping,213.22,0
TX1194799,SA010387,2023-11-03 18:11:46,Deposit,Accommodation,508.09,0
TX1194800,SA014970,2023-12-29 18:54:45,Online Purchase,Clothing Retail,151.12,0
TX1194801,SA010202,2023-06-02 23:56:57,Card Payment,Clothing Retail,188.24,0
TX1194802,SA013676,2023-08-13 20:23:32,Card Payment,Entertainment,192.92,0
TX1194803,SA010316,2023-11-18 22:45:30,Withdrawal,Electronics,324.81,0
TX1194804,SA013994,2023-12-24 12:38:01,ATM Withdrawal,Medical,272.7,0
TX1194805,SA010588,2023-12-18 00:40:39,Deposit,Insurance,742.29,0
TX1194806,SA010060,2023-10-01 13:27:35,Debit Order,Government Services,49.92,0
TX1194807,SA010987,2023-10-31 13:51:28,Debit Order,Gaming & Betting,383.7,0
TX1194808,SA012695,2023-11-22 11:21:36,EFT Payment,Fuel Stations,813.22,0
TX1194809,SA014461,2023-06-03 08:07:30,Debit Order,Hardware & Construction,948.41,0
TX1194810,SA010537,2023-10-26 07:58:28,Withdrawal,Transportation,1168.71,0
TX1194811,SA012415,2023-10-12 10:15:55,Debit Order,Restaurants,346.3,0
TX1194812,SA013039,2023-09-11 17:18:42,Online Purchase,Insurance,748.55,0
TX1194813,SA011418,2023-10-15 16:09:27,Deposit,Grocery Stores,560.16,0
TX1194814,SA014841,2023-12-10 21:03:06,EFT Payment,Insurance,66.48,0
TX1194815,SA012692,2023-12-29 14:24:41,Debit Order,Education,38.65,0
TX1194816,SA012301,2023-07-30 04:26:28,EFT Payment,Hardware & Construction,761.58,0
TX1194817,SA010450,2023-09-05 08:21:14,Online Purchase,Telecommunication,91.75,0
TX1194818,SA013347,2023-10-06 16:39:06,EFT Payment,Accommodation,26.58,0
TX1194819,SA011391,2023-12-24 11:55:25,Deposit,Hardware & Construction,1419.32,0
TX1194820,SA014478,2023-10-22 06:14:30,Online Purchase,Electronics,204.49,0
TX1194821,SA010154,2023-12-10 12:42:07,Online Purchase,Clothing Retail,307.29,0
TX1194822,SA012602,2023-10-22 08:38:07,Deposit,Grocery Stores,175.65,0
TX1194823,SA014848,2023-06-29 12:43:55,ATM Withdrawal,Electronics,1587.13,0
TX1194824,SA010833,2023-02-03 16:06:46,Deposit,Insurance,885.38,0
TX1194825,SA012028,2023-11-03 17:11:29,ATM Withdrawal,Fuel Stations,12.11,0
TX1194826,SA014959,2023-04-06 17:38:17,Card Payment,Telecommunication,257.14,0
TX1194827,SA013841,2023-12-30 18:58:32,Card Payment,Electronics,443.43,0
TX1194828,SA012561,2023-10-18 01:45:51,Deposit,Restaurants,665.49,0
TX1194829,SA010894,2023-11-20 22:11:54,ATM Withdrawal,Accommodation,31.09,0
TX1194830,SA014501,2023-12-24 07:44:24,Transfer,Telecommunication,504.28,0
TX1194831,SA014978,2023-07-18 00:01:50,ATM Withdrawal,Fuel Stations,635.64,0
TX1194832,SA011832,2023-10-16 15:43:40,Card Payment,Medical,441.24,0
TX1194833,SA011040,2023-05-10 16:58:12,ATM Withdrawal,Restaurants,201.73,0
TX1194834,SA012952,2023-12-21 16:47:42,Debit Order,Entertainment,759.45,0
TX1194835,SA012488,2023-11-16 14:00:53,Transfer,Insurance,1213.14,0
TX1194836,SA013007,2023-12-22 02:02:36,Transfer,Restaurants,428.49,0
TX1194837,SA013105,2023-12-20 22:45:45,ATM Withdrawal,Restaurants,483.42,0
TX1194838,SA014607,2023-08-01 10:42:44,Debit Order,Education,993.53,0
TX1194839,SA010802,2023-05-31 08:19:53,Transfer,Home & Garden,368.06,0
TX1194840,SA014747,2023-09-18 06:07:45,ATM Withdrawal,Restaurants,1437.01,0
TX1194841,SA014591,2023-12-06 21:10:39,EFT Payment,Fuel Stations,255.86,0
TX1194842,SA010361,2023-08-30 04:58:13,Deposit,Fuel Stations,72.84,0
TX1194843,SA012177,2023-10-03 16:04:00,Debit Order,Restaurants,537.48,0
TX1194844,SA010931,2023-09-24 11:40:27,Transfer,Medical,147.79,0
TX1194845,SA014145,2023-11-21 17:08:51,EFT Payment,Entertainment,158.58,0
TX1194846,SA010359,2023-05-21 20:52:53,ATM Withdrawal,Gaming & Betting,62.37,0
TX1194847,SA010482,2023-12-24 12:29:12,Online Purchase,Grocery Stores,0.89,0
TX1194848,SA011597,2023-07-20 22:42:58,EFT Payment,Travel,28.56,0
TX1194849,SA011585,2023-12-17 22:28:38,Withdrawal,Grocery Stores,313.52,0
TX1194850,SA013450,2023-12-10 20:13:20,Withdrawal,Online Shopping,943.21,0
TX1194851,SA010652,2023-09-08 18:01:30,Online Purchase,Hardware & Construction,489.89,0
TX1194852,SA014018,2023-03-23 22:17:32,Transfer,Medical,204.63,0
TX1194853,SA011805,2023-10-26 00:05:25,Card Payment,Gaming & Betting,805.59,0
TX1194854,SA013400,2023-09-19 17:04:58,Withdrawal,Hardware & Construction,116.35,0
TX1194855,SA013972,2023-10-18 14:58:00,EFT Payment,Home & Garden,75.72,0
TX1194856,SA010988,2023-07-09 04:37:16,Withdrawal,Electronics,35.01,0
TX1194857,SA011828,2023-12-19 14:35:26,Online Purchase,Education,161.92,0
TX1194858,SA010146,2023-05-13 07:01:52,Card Payment,Government Services,205.37,0
TX1194859,SA013892,2023-08-22 00:30:38,Card Payment,Grocery Stores,23.99,0
TX1194860,SA013891,2023-07-22 22:24:23,Transfer,Accommodation,315.38,0
TX1194861,SA010472,2023-11-25 13:47:28,ATM Withdrawal,Restaurants,622.34,0
TX1194862,SA010107,2023-12-10 19:59:17,Debit Order,Financial Services,37.51,0
TX1194863,SA012176,2023-11-23 20:13:17,Deposit,Transportation,19.39,0
TX1194864,SA013662,2023-09-24 01:50:44,Withdrawal,Electronics,4.03,0
TX1194865,SA012298,2023-09-15 04:58:54,ATM Withdrawal,Education,899.79,0
TX1194866,SA014091,2023-04-16 16:06:22,Deposit,Education,974.65,0
TX1194867,SA012131,2023-12-14 20:39:36,Deposit,Medical,112.98,0
TX1194868,SA011105,2023-10-18 18:55:01,ATM Withdrawal,Accommodation,299.1,0
TX1194869,SA013287,2023-12-24 05:53:24,Debit Order,Hardware & Construction,59.14,0
TX1194870,SA010290,2023-12-30 05:19:07,Card Payment,Hardware & Construction,459.83,0
TX1194871,SA011032,2023-11-27 13:03:25,ATM Withdrawal,Restaurants,218.95,0
TX1194872,SA013805,2023-03-15 12:40:31,Card Payment,Government Services,259.21,0
TX1194873,SA011276,2023-08-04 08:05:52,Transfer,Education,343.59,0
TX1194874,SA014459,2023-08-25 20:08:53,EFT Payment,Government Services,891.59,0
TX1194875,SA012515,2023-12-09 16:13:18,Online Purchase,Electronics,217.16,0
TX1194876,SA014549,2023-11-14 17:42:46,Online Purchase,Home & Garden,281.58,0
TX1194877,SA011617,2023-10-18 03:15:57,Withdrawal,Grocery Stores,497.52,0
TX1194878,SA010702,2023-10-11 16:36:21,Card Payment,Fuel Stations,24.45,0
TX1194879,SA013981,2023-09-09 14:13:31,Online Purchase,Clothing Retail,163.67,0
TX1194880,SA013894,2023-11-25 09:02:25,Withdrawal,Education,467.74,0
TX1194881,SA011219,2023-12-07 11:43:46,Withdrawal,Education,216.49,0
TX1194882,SA011108,2023-07-06 00:49:15,Deposit,Telecommunication,383.23,0
TX1194883,SA010292,2023-12-16 12:16:09,Card Payment,Education,156.02,0
TX1194884,SA014816,2023-01-01 15:25:52,ATM Withdrawal,Government Services,322.02,0
TX1194885,SA013551,2023-12-14 13:35:24,Debit Order,Entertainment,65.79,0
TX1194886,SA012196,2023-12-16 02:10:57,Online Purchase,Education,124.63,0
TX1194887,SA012316,2023-11-10 17:31:37,EFT Payment,Education,352.01,0
TX1194888,SA011716,2023-10-18 15:54:51,Withdrawal,Travel,36.83,0
TX1194889,SA013587,2023-11-20 00:36:30,ATM Withdrawal,Online Shopping,554.77,0
TX1194890,SA014765,2023-10-19 20:21:41,Debit Order,Education,548.67,0
TX1194891,SA014106,2023-08-10 23:56:46,ATM Withdrawal,Medical,89.3,0
TX1194892,SA014631,2023-08-02 15:54:13,Online Purchase,Fuel Stations,1335.91,0
TX1194893,SA013454,2023-12-05 13:29:58,Online Purchase,Accommodation,146.93,0
TX1194894,SA014503,2023-09-23 17:33:00,Debit Order,Education,225.83,0
TX1194895,SA012038,2023-10-12 12:22:11,Online Purchase,Clothing Retail,335.89,0
TX1194896,SA014134,2023-07-25 08:47:08,ATM Withdrawal,Utilities,128.61,0
TX1194897,SA011748,2023-08-18 05:12:51,Withdrawal,Grocery Stores,149.98,0
TX1194898,SA010898,2023-12-18 04:35:53,ATM Withdrawal,Utilities,92.34,0
TX1194899,SA013547,2023-07-10 22:09:27,Debit Order,Financial Services,318.71,0
TX1194900,SA010717,2023-01-29 09:46:40,ATM Withdrawal,Financial Services,97.69,0
TX1194901,SA012978,2023-11-19 00:00:17,Debit Order,Accommodation,1031.97,0
TX1194902,SA013212,2023-11-06 07:00:51,Transfer,Insurance,139.55,0
TX1194903,SA013875,2023-10-21 15:21:08,Debit Order,Financial Services,400.3,0
TX1194904,SA014428,2023-10-07 11:03:40,Online Purchase,Electronics,598.54,0
TX1194905,SA013339,2023-10-11 01:46:58,ATM Withdrawal,Gaming & Betting,60.97,0
TX1194906,SA010458,2023-11-24 06:55:12,Card Payment,Hardware & Construction,500.49,0
TX1194907,SA010050,2023-10-10 06:53:11,EFT Payment,Fuel Stations,251.76,0
TX1194908,SA013573,2023-12-01 04:00:26,Withdrawal,Transportation,114.94,0
TX1194909,SA014168,2023-11-16 18:51:54,Deposit,Electronics,345.61,0
TX1194910,SA010680,2023-08-06 05:56:33,Debit Order,Transportation,248.62,0
TX1194911,SA011369,2023-12-11 22:34:22,Withdrawal,Online Shopping,27.34,0
TX1194912,SA010062,2023-12-08 09:00:34,Transfer,Entertainment,1005.94,0
TX1194913,SA010652,2023-12-06 06:25:04,ATM Withdrawal,Accommodation,268.95,0
TX1194914,SA010462,2023-05-13 19:51:36,Transfer,Transportation,293.65,0
TX1194915,SA010975,2023-08-31 17:40:08,Withdrawal,Transportation,213.23,0
TX1194916,SA011234,2023-06-19 01:47:00,Online Purchase,Clothing Retail,244.65,0
TX1194917,SA011252,2023-09-19 20:21:46,Withdrawal,Restaurants,5.05,0
TX1194918,SA010238,2023-07-02 06:26:31,Online Purchase,Utilities,422.73,0
TX1194919,SA011591,2023-10-15 22:52:45,Transfer,Clothing Retail,688.2,0
TX1194920,SA013566,2023-12-28 08:43:22,Transfer,Fuel Stations,773.28,0
TX1194921,SA014174,2023-12-20 16:35:09,Online Purchase,Clothing Retail,510.57,0
TX1194922,SA012907,2023-09-08 03:28:05,Deposit,Travel,326.76,0
TX1194923,SA013303,2023-12-11 01:36:20,ATM Withdrawal,Medical,512.89,0
TX1194924,SA013916,2023-08-18 10:14:37,Debit Order,Clothing Retail,30.45,0
TX1194925,SA013970,2023-12-03 19:10:39,Transfer,Home & Garden,1586.99,0
TX1194926,SA012999,2023-11-09 17:44:51,Online Purchase,Electronics,486.72,0
TX1194927,SA014728,2023-11-02 13:25:46,EFT Payment,Transportation,7.71,0
TX1194928,SA013925,2023-04-23 11:10:15,Withdrawal,Accommodation,53.37,0
TX1194929,SA010079,2023-12-08 03:04:05,EFT Payment,Financial Services,317.06,0
TX1194930,SA014588,2023-12-15 09:50:54,Withdrawal,Clothing Retail,235.38,0
TX1194931,SA011098,2023-08-26 10:52:02,Transfer,Medical,941.4,0
TX1194932,SA012802,2023-10-10 13:21:01,Transfer,Grocery Stores,1171.17,0
TX1194933,SA012010,2023-07-24 03:39:09,ATM Withdrawal,Clothing Retail,19.69,0
TX1194934,SA010600,2023-12-11 07:18:13,Withdrawal,Entertainment,2217.69,0
TX1194935,SA012222,2023-12-28 15:43:45,Transfer,Government Services,121.7,0
TX1194936,SA011238,2023-10-17 19:49:03,Withdrawal,Home & Garden,368.66,0
TX1194937,SA011160,2023-12-28 18:09:32,Card Payment,Grocery Stores,546.59,0
TX1194938,SA011781,2023-10-07 01:33:08,EFT Payment,Travel,913.33,0
TX1194939,SA011261,2023-12-14 22:48:10,Transfer,Entertainment,1369.39,0
TX1194940,SA013803,2023-10-13 06:03:33,Withdrawal,Financial Services,507.65,0
TX1194941,SA013552,2023-12-07 08:16:13,EFT Payment,Telecommunication,412.54,0
TX1194942,SA013809,2023-11-27 07:37:32,Withdrawal,Telecommunication,1176.19,0
TX1194943,SA013594,2023-05-31 03:32:36,Card Payment,Financial Services,34.75,0
TX1194944,SA010621,2023-03-05 13:59:31,Withdrawal,Travel,295.25,0
TX1194945,SA012241,2023-12-30 00:54:21,Debit Order,Accommodation,301.15,0
TX1194946,SA010471,2023-01-01 19:33:43,EFT Payment,Insurance,86.13,0
TX1194947,SA012922,2023-12-25 05:59:57,Withdrawal,Insurance,426.37,0
TX1194948,SA014136,2023-12-17 02:54:03,Debit Order,Electronics,60.59,0
TX1194949,SA010896,2023-09-29 02:16:27,Deposit,Grocery Stores,75.28,0
TX1194950,SA013730,2023-12-30 09:48:48,EFT Payment,Financial Services,728.45,0
TX1194951,SA012666,2023-07-14 00:13:34,EFT Payment,Home & Garden,172.37,0
TX1194952,SA012133,2023-11-15 20:09:54,Transfer,Fuel Stations,338.66,0
TX1194953,SA012181,2023-11-14 07:13:59,EFT Payment,Medical,1100.37,0
TX1194954,SA011067,2023-12-25 06:33:02,Debit Order,Hardware & Construction,632.15,0
TX1194955,SA011414,2023-09-08 01:09:41,EFT Payment,Education,71.9,0
TX1194956,SA010828,2023-07-30 20:46:03,Online Purchase,Online Shopping,504.59,0
TX1194957,SA012614,2023-11-16 01:43:35,Card Payment,Clothing Retail,1.43,0
TX1194958,SA010383,2023-12-30 01:29:28,Withdrawal,Online Shopping,258.19,0
